City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
236,Kamloops,CA,2022-06-08 21:28:48,50.6665,-120.3192,72.59,28,75,14.97
237,Gardner,US,2022-06-08 21:28:48,42.5751,-71.9981,77.25,52,0,9.22
238,Jacqueville,CI,2022-06-08 21:28:48,5.2052,-4.4146,80.29,76,83,10.87
239,Comodoro Rivadavia,AR,2022-06-08 21:28:49,-45.8667,-67.5,49.86,50,0,23.02
240,Rodino,RU,2022-06-08 21:28:49,52.5,80.25,59.68,60,98,6.78
241,Qasigiannguit,GL,2022-06-08 21:28:49,68.8193,-51.1922,43.05,68,98,3.02
242,Odienne,CI,2022-06-08 21:28:49,9.51,-7.5692,80.33,62,89,4.14
243,Kjollefjord,NO,2022-06-08 21:28:50,70.9457,27.3465,44.65,65,20,25.32
244,Kenitra,MA,2022-06-08 21:25:41,34.261,-6.5802,68.76,90,11,3.91
245,Baoro,CF,2022-06-08 21:28:50,5.6667,15.9667,69.03,93,100,2.75
246,Salalah,OM,2022-06-08 21:26:26,17.0151,54.0924,84.29,74,20,2.3
247,The Valley,AI,2022-06-08 21:28:50,18.217,-63.0578,84.81,78,40,12.66
248,Ermoupolis,GR,2022-06-08 21:28:50,37.4423,24.9425,76.57,68,41,0.0
249,Faro,PT,2022-06-08 21:24:10,37.0194,-7.9322,76.78,61,0,14.97
250,Boa Vista,BR,2022-06-08 21:28:51,2.8197,-60.6733,84.18,65,75,6.91
251,Lebedyan,RU,2022-06-08 21:28:51,53.0194,39.1664,55.42,78,0,2.06
252,Sao Joao Da Barra,BR,2022-06-08 21:28:51,-21.6403,-41.0511,77.09,79,74,7.94
253,Ust-Karsk,RU,2022-06-08 21:28:52,52.7011,118.8077,56.52,72,19,1.45
254,Macomb,US,2022-06-08 21:26:27,40.4592,-90.6718,76.46,60,40,12.66
255,Sindor,RU,2022-06-08 21:28:52,62.8629,51.8905,53.83,45,0,3.74
256,Prachuap Khiri Khan,TH,2022-06-08 21:27:04,12.2167,99.75,72.66,91,98,2.46
257,Villa Rica,US,2022-06-08 21:28:52,33.7321,-84.9191,85.77,77,100,7.45
258,Kenai,US,2022-06-08 21:28:53,60.5544,-151.2583,62.02,61,100,10.36
259,Klaksvik,FO,2022-06-08 21:28:53,62.2266,-6.589,49.12,76,57,21.59
260,Gizo,SB,2022-06-08 21:28:53,-8.103,156.8419,81.25,76,100,5.73
261,Florence,IT,2022-06-08 21:28:53,43.7667,11.25,71.67,75,75,3.44
262,Nago,JP,2022-06-08 21:28:54,26.5881,127.9761,70.23,88,100,3.11
263,Pacifica,US,2022-06-08 21:28:54,37.6138,-122.4869,82.15,81,75,27.63
264,Pisco,PE,2022-06-08 21:28:54,-13.7,-76.2167,66.25,77,100,12.66
265,Santa Rosa,PH,2022-06-08 21:28:55,14.3122,121.1114,82.38,90,99,3.89
266,Srednekolymsk,RU,2022-06-08 21:28:55,67.45,153.6833,47.68,65,96,1.66
267,Mar Del Plata,AR,2022-06-08 21:28:55,-38.0023,-57.5575,56.08,85,0,8.05
268,Najran,SA,2022-06-08 21:28:55,17.4924,44.1277,81.25,17,100,1.7
269,Tecoanapa,MX,2022-06-08 21:28:56,16.5167,-98.75,85.5,64,32,11.05
270,Udomlya,RU,2022-06-08 21:28:56,57.8794,34.9925,57.99,64,83,5.39
271,Andilamena,MG,2022-06-08 21:28:56,-17.0167,48.5833,56.71,95,32,6.49
272,Sakakah,SA,2022-06-08 21:28:56,29.9697,40.2064,85.57,15,0,10.6
273,Hofn,IS,2022-06-08 21:28:57,64.2539,-15.2082,48.38,77,98,8.34
274,Aykhal,RU,2022-06-08 21:28:57,66.0,111.5,50.38,56,10,4.12
275,Puqi,CN,2022-06-08 21:28:57,29.7167,113.8833,74.97,80,100,2.55
276,Stabat,ID,2022-06-08 21:28:57,3.761,98.4513,77.2,98,63,2.86
277,Wanning,CN,2022-06-08 21:28:58,18.8003,110.3967,78.48,88,99,7.34
278,Tuatapere,NZ,2022-06-08 21:28:58,-46.1333,167.6833,42.42,92,33,3.71
279,Fortuna,US,2022-06-08 21:28:58,40.5982,-124.1573,67.86,75,0,13.8
280,Bastos,BR,2022-06-08 21:28:59,-21.9219,-50.7339,71.37,72,28,5.32
281,Gigmoto,PH,2022-06-08 21:28:59,13.7796,124.39,80.83,84,100,3.76
282,Mega,ET,2022-06-08 21:28:59,4.05,38.3,57.2,83,20,4.9
283,Abaza,RU,2022-06-08 21:28:59,52.655,90.0928,40.46,90,79,4.23
284,Visby,SE,2022-06-08 21:30:00,57.6409,18.296,54.82,87,48,9.22
285,Mogocha,RU,2022-06-08 21:30:00,53.7333,119.7667,55.54,76,98,2.66
286,Rio Grande,BR,2022-06-08 21:25:54,-32.035,-52.0986,58.95,86,49,4.65
287,Caluquembe,AO,2022-06-08 21:30:01,-13.7833,14.6833,50.25,51,32,2.98
288,Khvastovichi,RU,2022-06-08 21:30:01,53.4694,35.0941,56.61,85,86,4.74
289,Port Elizabeth,ZA,2022-06-08 21:30:02,-33.918,25.5701,66.49,52,0,8.05
290,Kloulklubed,PW,2022-06-08 21:30:02,7.0419,134.2556,73.9,67,83,3.67
291,Kargopol,RU,2022-06-08 21:30:03,61.5071,38.9456,52.72,73,100,3.4
292,Riberalta,BO,2022-06-08 21:30:03,-10.9833,-66.1,89.8,58,75,6.91
